Time;Symbol;CurrentPrice;M15MA7;M15MA13;M15MA26;M15MA52;M15MA104;M15MA208;M15BOLL132U;M15BOLL132L;M15KDJ853M;M15KDJ853S;M15RSI14;M15MA180;M15MA360;M15MA540;H1MA7;H1MA13;H1MA26;H1MA52;H1MA104;H1MA208;H1BOLL132U;H1BOLL132L;H1KDJ853M;H1KDJ853S;H1RSI14;H1MA180;H1MA360;H1MA540;H4KDJ853M;iBOLL;zM15KDJ;zH1KDJ
2015.02.24 06:54:09;EURUSD;1.1339;1.13336;1.13332;1.13339;1.13354;1.13384;1.13476;1.13406;1.13259;91;67;57;1.13452;1.13635;1.13699;1.13341;1.13351;1.13381;1.13485;1.13685;1.13721;1.13462;1.13239;46;40;49;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:54:29;EURUSD;1.13391;1.13336;1.13332;1.13339;1.13354;1.13384;1.13476;1.13406;1.13258;91;68;57;1.13452;1.13635;1.13699;1.13342;1.13351;1.13381;1.13485;1.13685;1.13721;1.13462;1.13239;46;40;49;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:54:49;EURUSD;1.13395;1.13336;1.13333;1.13339;1.13354;1.13384;1.13476;1.13407;1.13258;92;68;57;1.13452;1.13635;1.13699;1.13342;1.13351;1.13381;1.13485;1.13685;1.13721;1.13463;1.13239;46;40;49;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:55:09;EURUSD;1.13396;1.13336;1.13333;1.1334;1.13354;1.13384;1.13476;1.13408;1.13258;93;68;58;1.13452;1.13635;1.13699;1.13342;1.13351;1.13381;1.13485;1.13685;1.13721;1.13463;1.13239;47;41;50;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:55:29;EURUSD;1.13396;1.13336;1.13333;1.1334;1.13354;1.13384;1.13476;1.13408;1.13258;93;68;58;1.13452;1.13635;1.13699;1.13342;1.13351;1.13381;1.13485;1.13685;1.13721;1.13463;1.13239;47;41;50;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:55:49;EURUSD;1.13402;1.13337;1.13333;1.1334;1.13354;1.13384;1.13476;1.13409;1.13257;94;68;58;1.13453;1.13635;1.13699;1.13343;1.13351;1.13381;1.13486;1.13685;1.13721;1.13464;1.13239;48;41;50;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:56:09;EURUSD;1.13402;1.13337;1.13333;1.1334;1.13354;1.13384;1.13476;1.13409;1.13257;94;68;58;1.13453;1.13635;1.13699;1.13343;1.13351;1.13381;1.13486;1.13685;1.13721;1.13464;1.13239;48;41;50;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:56:28;EURUSD;1.13402;1.13337;1.13333;1.1334;1.13354;1.13384;1.13476;1.13409;1.13257;94;68;58;1.13453;1.13635;1.13699;1.13343;1.13351;1.13381;1.13486;1.13685;1.13721;1.13464;1.13239;48;41;50;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:56:49;EURUSD;1.13401;1.13337;1.13333;1.1334;1.13354;1.13384;1.13476;1.13409;1.13257;94;68;58;1.13453;1.13635;1.13699;1.13343;1.13351;1.13381;1.13486;1.13685;1.13721;1.13464;1.13239;48;41;50;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:57:09;EURUSD;1.13401;1.13337;1.13333;1.1334;1.13354;1.13384;1.13476;1.13409;1.13257;94;68;58;1.13453;1.13635;1.13699;1.13343;1.13351;1.13381;1.13486;1.13685;1.13721;1.13464;1.13239;48;41;50;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:57:28;EURUSD;1.13402;1.13337;1.13333;1.1334;1.13354;1.13384;1.13476;1.13409;1.13257;94;68;58;1.13453;1.13635;1.13699;1.13343;1.13351;1.13381;1.13486;1.13685;1.13721;1.13464;1.13239;48;41;50;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:57:28;EURUSD;1.13402;1.13337;1.13333;1.1334;1.13354;1.13384;1.13476;1.13409;1.13257;94;68;58;1.13453;1.13635;1.13699;1.13343;1.13351;1.13381;1.13486;1.13685;1.13721;1.13464;1.13239;48;41;50;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:57:28;EURUSD;1.13402;1.13337;1.13333;1.1334;1.13354;1.13384;1.13476;1.13409;1.13257;94;68;58;1.13453;1.13635;1.13699;1.13343;1.13351;1.13381;1.13486;1.13685;1.13721;1.13464;1.13239;48;41;50;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:58:29;EURUSD;1.13396;1.13336;1.13333;1.1334;1.13354;1.13384;1.13476;1.13408;1.13258;92;68;58;1.13452;1.13635;1.13699;1.13342;1.13351;1.13381;1.13485;1.13685;1.13721;1.13463;1.13239;47;41;49;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:58:48;EURUSD;1.13395;1.13336;1.13333;1.1334;1.13354;1.13384;1.13476;1.13408;1.13258;92;68;58;1.13452;1.13635;1.13699;1.13342;1.13351;1.13381;1.13485;1.13685;1.13721;1.13463;1.13239;47;41;49;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:59:09;EURUSD;1.13395;1.13336;1.13333;1.1334;1.13354;1.13384;1.13476;1.13408;1.13258;92;68;58;1.13452;1.13635;1.13699;1.13342;1.13351;1.13381;1.13485;1.13685;1.13721;1.13463;1.13239;47;41;49;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:59:29;EURUSD;1.13389;1.13335;1.13332;1.13339;1.13354;1.13383;1.13476;1.13406;1.13259;91;67;56;1.13452;1.13635;1.13699;1.13341;1.1335;1.13381;1.13485;1.13685;1.13721;1.13462;1.13239;45;40;49;1.13796;1.13732;1.13493;37;7;15;0
2015.02.24 06:59:49;EURUSD;1.13385;1.13335;1.13332;1.13339;1.13354;1.13383;1.13476;1.13405;1.13259;90;67;56;1.13452;1.13634;1.13699;1.13341;1.1335;1.13381;1.13485;1.13685;1.13721;1.13461;1.13239;45;40;49;1.13796;1.13732;1.13493;36;7;15;0
2015.02.24 07:00:09;EURUSD;1.13389;1.13344;1.13331;1.13341;1.13353;1.13379;1.13475;1.13402;1.1326;88;75;56;1.13451;1.13633;1.13698;1.13345;1.13346;1.13364;1.1348;1.13678;1.13722;1.13448;1.13244;76;48;49;1.13793;1.13733;1.13492;37;7;15;20
2015.02.24 07:00:29;EURUSD;1.13397;1.13345;1.13332;1.13341;1.13353;1.13379;1.13475;1.13405;1.13259;89;76;57;1.13452;1.13633;1.13698;1.13346;1.13347;1.13364;1.1348;1.13678;1.13722;1.13449;1.13244;77;48;50;1.13793;1.13733;1.13492;37;7;15;20
2015.02.24 07:00:49;EURUSD;1.13389;1.13344;1.13331;1.13341;1.13353;1.13379;1.13475;1.13403;1.1326;88;75;57;1.13452;1.13633;1.13698;1.13345;1.13346;1.13364;1.1348;1.13678;1.13722;1.13448;1.13244;76;48;49;1.13793;1.13733;1.13492;37;7;15;20
2015.02.24 07:01:09;EURUSD;1.13388;1.13344;1.13331;1.13341;1.13353;1.13379;1.13475;1.13402;1.1326;87;75;56;1.13451;1.13633;1.13698;1.13345;1.13346;1.13364;1.1348;1.13678;1.13722;1.13447;1.13244;76;48;49;1.13793;1.13733;1.13492;37;7;15;20
2015.02.24 07:01:29;EURUSD;1.13388;1.13344;1.13331;1.13341;1.13353;1.13379;1.13475;1.13402;1.1326;87;75;56;1.13451;1.13633;1.13698;1.13345;1.13346;1.13364;1.1348;1.13678;1.13722;1.13447;1.13244;76;48;49;1.13793;1.13733;1.13492;37;7;15;20
2015.02.24 07:01:49;EURUSD;1.13387;1.13344;1.13331;1.13341;1.13353;1.13379;1.13475;1.13402;1.13261;87;75;56;1.13451;1.13633;1.13698;1.13345;1.13346;1.13363;1.1348;1.13678;1.13722;1.13447;1.13244;75;48;49;1.13793;1.13733;1.13492;37;7;15;20
2015.02.24 07:02:09;EURUSD;1.13385;1.13343;1.13331;1.13341;1.13353;1.13379;1.13475;1.13401;1.13261;87;75;56;1.13451;1.13633;1.13698;1.13344;1.13346;1.13363;1.13479;1.13678;1.13722;1.13447;1.13244;75;48;49;1.13793;1.13733;1.13492;36;7;15;20
2015.02.24 07:02:29;EURUSD;1.13386;1.13344;1.13331;1.13341;1.13353;1.13379;1.13475;1.13402;1.13261;87;75;56;1.13451;1.13633;1.13698;1.13344;1.13346;1.13363;1.1348;1.13678;1.13722;1.13447;1.13244;75;48;49;1.13793;1.13733;1.13492;36;7;15;20
2015.02.24 07:02:49;EURUSD;1.13386;1.13344;1.13331;1.13341;1.13353;1.13379;1.13475;1.13402;1.13261;87;75;56;1.13451;1.13633;1.13698;1.13344;1.13346;1.13363;1.1348;1.13678;1.13722;1.13447;1.13244;75;48;49;1.13793;1.13733;1.13492;36;7;15;20
2015.02.24 07:03:09;EURUSD;1.13386;1.13344;1.13331;1.13341;1.13353;1.13379;1.13475;1.13402;1.13261;87;75;56;1.13451;1.13633;1.13698;1.13344;1.13346;1.13363;1.1348;1.13678;1.13722;1.13447;1.13244;75;48;49;1.13793;1.13733;1.13492;36;7;15;20
2015.02.24 07:03:29;EURUSD;1.13386;1.13344;1.13331;1.13341;1.13353;1.13379;1.13475;1.13402;1.13261;87;75;56;1.13451;1.13633;1.13698;1.13344;1.13346;1.13363;1.1348;1.13678;1.13722;1.13447;1.13244;75;48;49;1.13793;1.13733;1.13492;36;7;15;20
2015.02.24 07:03:49;EURUSD;1.13382;1.13343;1.13331;1.13341;1.13353;1.13379;1.13475;1.13401;1.13261;86;75;55;1.13451;1.13633;1.13698;1.13344;1.13345;1.13363;1.13479;1.13678;1.13722;1.13446;1.13244;75;47;49;1.13793;1.13733;1.13492;36;7;15;20
2015.02.24 07:04:09;EURUSD;1.13382;1.13343;1.13331;1.13341;1.13353;1.13379;1.13475;1.13401;1.13261;86;75;55;1.13451;1.13633;1.13698;1.13344;1.13345;1.13363;1.13479;1.13678;1.13722;1.13446;1.13244;75;47;49;1.13793;1.13733;1.13492;36;7;15;20
2015.02.24 07:04:29;EURUSD;1.13382;1.13343;1.13331;1.13341;1.13353;1.13379;1.13475;1.13401;1.13261;86;75;55;1.13451;1.13633;1.13698;1.13344;1.13345;1.13363;1.13479;1.13678;1.13722;1.13446;1.13244;75;47;49;1.13793;1.13733;1.13492;36;7;15;20
2015.02.24 07:04:45;EURUSD;1.13382;1.13343;1.13331;1.13341;1.13353;1.13379;1.13475;1.13401;1.13261;86;75;55;1.13451;1.13633;1.13698;1.13344;1.13345;1.13363;1.13479;1.13678;1.13722;1.13446;1.13244;75;47;49;1.13793;1.13733;1.13492;36;7;15;20
2015.02.24 07:05:09;EURUSD;1.13382;1.13343;1.13331;1.13341;1.13353;1.13379;1.13475;1.13401;1.13261;86;75;55;1.13451;1.13633;1.13698;1.13344;1.13345;1.13363;1.13479;1.13678;1.13722;1.13446;1.13244;75;47;49;1.13793;1.13733;1.13492;36;7;15;20
2015.02.24 07:05:29;EURUSD;1.13385;1.13344;1.13331;1.13341;1.13353;1.13379;1.13475;1.13402;1.13261;87;75;56;1.13451;1.13633;1.13698;1.13344;1.13346;1.13363;1.1348;1.13678;1.13722;1.13447;1.13244;75;48;49;1.13793;1.13733;1.13492;36;7;15;20
2015.02.24 07:05:49;EURUSD;1.13383;1.13343;1.13331;1.13341;1.13353;1.13379;1.13475;1.13401;1.13261;87;75;56;1.13451;1.13633;1.13698;1.13344;1.13346;1.13363;1.13479;1.13678;1.13722;1.13447;1.13244;75;47;49;1.13793;1.13733;1.13492;36;7;15;20
2015.02.24 07:06:09;EURUSD;1.13384;1.13343;1.13331;1.13341;1.13353;1.13379;1.13475;1.13401;1.13261;87;75;56;1.13451;1.13633;1.13698;1.13344;1.13346;1.13363;1.13479;1.13678;1.13722;1.13447;1.13244;75;48;49;1.13793;1.13733;1.13492;36;7;15;20
2015.02.24 07:06:29;EURUSD;1.13382;1.13343;1.13331;1.13341;1.13353;1.13379;1.13475;1.13401;1.13261;86;75;55;1.13451;1.13633;1.13698;1.13344;1.13345;1.13363;1.13479;1.13678;1.13722;1.13446;1.13244;75;47;49;1.13793;1.13733;1.13492;36;7;15;20
2015.02.24 07:06:49;EURUSD;1.13379;1.13342;1.13331;1.1334;1.13352;1.13379;1.13475;1.134;1.13262;85;75;55;1.13451;1.13633;1.13698;1.13343;1.13345;1.13363;1.13479;1.13678;1.13722;1.13446;1.13244;74;47;49;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:07:09;EURUSD;1.13377;1.13342;1.13331;1.1334;1.13352;1.13379;1.13475;1.134;1.13262;85;75;55;1.13451;1.13633;1.13698;1.13343;1.13345;1.13363;1.13479;1.13678;1.13722;1.13446;1.13244;74;47;49;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:07:29;EURUSD;1.13377;1.13342;1.13331;1.1334;1.13352;1.13379;1.13475;1.134;1.13262;85;75;55;1.13451;1.13633;1.13698;1.13343;1.13345;1.13363;1.13479;1.13678;1.13722;1.13446;1.13244;74;47;49;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:07:48;EURUSD;1.13376;1.13342;1.1333;1.1334;1.13352;1.13379;1.13475;1.13399;1.13262;85;75;54;1.13451;1.13633;1.13698;1.13343;1.13345;1.13363;1.13479;1.13678;1.13722;1.13446;1.13244;74;47;49;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:08:09;EURUSD;1.13377;1.13342;1.1333;1.1334;1.13352;1.13379;1.13475;1.13399;1.13262;85;75;54;1.13451;1.13633;1.13698;1.13343;1.13345;1.13363;1.13479;1.13678;1.13722;1.13446;1.13244;74;47;49;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:08:29;EURUSD;1.13368;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13397;1.13262;83;74;53;1.13451;1.13633;1.13698;1.13342;1.13344;1.13363;1.13479;1.13678;1.13722;1.13444;1.13244;72;47;48;1.13793;1.13732;1.13492;36;0;15;20
2015.02.24 07:08:49;EURUSD;1.13369;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;83;74;53;1.13451;1.13633;1.13698;1.13342;1.13344;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13732;1.13492;36;0;15;20
2015.02.24 07:09:09;EURUSD;1.13369;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;83;74;53;1.13451;1.13633;1.13698;1.13342;1.13344;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13732;1.13492;36;0;15;20
2015.02.24 07:09:29;EURUSD;1.13375;1.13342;1.1333;1.1334;1.13352;1.13379;1.13475;1.13399;1.13262;85;75;54;1.13451;1.13633;1.13698;1.13343;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;73;47;49;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:09:49;EURUSD;1.13369;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;83;74;53;1.13451;1.13633;1.13698;1.13342;1.13344;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13732;1.13492;36;0;15;20
2015.02.24 07:10:09;EURUSD;1.13368;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13397;1.13262;83;74;53;1.13451;1.13633;1.13698;1.13342;1.13344;1.13363;1.13479;1.13678;1.13722;1.13444;1.13244;72;47;48;1.13793;1.13732;1.13492;36;0;15;20
2015.02.24 07:10:29;EURUSD;1.13368;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13397;1.13262;83;74;53;1.13451;1.13633;1.13698;1.13342;1.13344;1.13363;1.13479;1.13678;1.13722;1.13444;1.13244;72;47;48;1.13793;1.13732;1.13492;36;0;15;20
2015.02.24 07:10:49;EURUSD;1.13368;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13397;1.13262;83;74;53;1.13451;1.13633;1.13698;1.13342;1.13344;1.13363;1.13479;1.13678;1.13722;1.13444;1.13244;72;47;48;1.13793;1.13732;1.13492;36;0;15;20
2015.02.24 07:11:09;EURUSD;1.13369;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;83;74;53;1.13451;1.13633;1.13698;1.13342;1.13344;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13732;1.13492;36;0;15;20
2015.02.24 07:11:29;EURUSD;1.13369;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;83;74;53;1.13451;1.13633;1.13698;1.13342;1.13344;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13732;1.13492;36;0;15;20
2015.02.24 07:11:50;EURUSD;1.13368;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13397;1.13262;83;74;53;1.13451;1.13633;1.13698;1.13342;1.13344;1.13363;1.13479;1.13678;1.13722;1.13444;1.13244;72;47;48;1.13793;1.13732;1.13492;36;0;15;20
2015.02.24 07:12:09;EURUSD;1.13369;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;83;74;53;1.13451;1.13633;1.13698;1.13342;1.13344;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13732;1.13492;36;0;15;20
2015.02.24 07:12:29;EURUSD;1.13369;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;83;74;53;1.13451;1.13633;1.13698;1.13342;1.13344;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13732;1.13492;36;0;15;20
2015.02.24 07:12:49;EURUSD;1.13369;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;83;74;53;1.13451;1.13633;1.13698;1.13342;1.13344;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13732;1.13492;36;0;15;20
2015.02.24 07:13:09;EURUSD;1.13371;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;84;75;53;1.13451;1.13633;1.13698;1.13342;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:13:29;EURUSD;1.13371;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;84;75;53;1.13451;1.13633;1.13698;1.13342;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:13:49;EURUSD;1.13371;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;84;75;53;1.13451;1.13633;1.13698;1.13342;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:13:49;EURUSD;1.13371;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;84;75;53;1.13451;1.13633;1.13698;1.13342;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:13:49;EURUSD;1.13371;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;84;75;53;1.13451;1.13633;1.13698;1.13342;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:13:49;EURUSD;1.13371;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;84;75;53;1.13451;1.13633;1.13698;1.13342;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:13:49;EURUSD;1.13371;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;84;75;53;1.13451;1.13633;1.13698;1.13342;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:13:49;EURUSD;1.13371;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;84;75;53;1.13451;1.13633;1.13698;1.13342;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:13:49;EURUSD;1.13371;1.13341;1.1333;1.1334;1.13352;1.13379;1.13475;1.13398;1.13262;84;75;53;1.13451;1.13633;1.13698;1.13342;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13733;1.13492;36;0;15;20
2015.02.24 07:16:07;EURUSD;1.13374;1.13352;1.13331;1.13341;1.1335;1.13374;1.13474;1.13401;1.13261;77;80;54;1.13452;1.13632;1.13697;1.13343;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;73;47;49;1.13793;1.13733;1.13492;36;0;10;20
2015.02.24 07:16:30;EURUSD;1.13376;1.13352;1.13331;1.13341;1.1335;1.13374;1.13474;1.13402;1.13261;77;80;54;1.13452;1.13632;1.13697;1.13343;1.13345;1.13363;1.13479;1.13678;1.13722;1.13446;1.13244;74;47;49;1.13793;1.13733;1.13492;36;0;10;20
2015.02.24 07:16:50;EURUSD;1.13376;1.13352;1.13331;1.13341;1.1335;1.13374;1.13474;1.13402;1.13261;77;80;54;1.13452;1.13632;1.13697;1.13343;1.13345;1.13363;1.13479;1.13678;1.13722;1.13446;1.13244;74;47;49;1.13793;1.13733;1.13492;36;0;10;20
2015.02.24 07:17:10;EURUSD;1.13372;1.13352;1.13331;1.13341;1.1335;1.13374;1.13474;1.13401;1.13262;76;80;54;1.13452;1.13632;1.13697;1.13343;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;73;47;48;1.13793;1.13733;1.13492;36;0;10;20
2015.02.24 07:17:30;EURUSD;1.13373;1.13352;1.13331;1.13341;1.1335;1.13374;1.13474;1.13401;1.13262;76;80;54;1.13452;1.13632;1.13697;1.13343;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;73;47;48;1.13793;1.13733;1.13492;36;0;10;20
2015.02.24 07:17:50;EURUSD;1.13373;1.13352;1.13331;1.13341;1.1335;1.13374;1.13474;1.13401;1.13262;76;80;54;1.13452;1.13632;1.13697;1.13343;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;73;47;48;1.13793;1.13733;1.13492;36;0;10;20
2015.02.24 07:18:09;EURUSD;1.13373;1.13352;1.13331;1.13341;1.1335;1.13374;1.13474;1.13401;1.13262;76;80;54;1.13452;1.13632;1.13697;1.13343;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;73;47;48;1.13793;1.13733;1.13492;36;0;10;20
2015.02.24 07:18:30;EURUSD;1.13371;1.13351;1.13331;1.13341;1.1335;1.13374;1.13474;1.134;1.13262;76;80;53;1.13452;1.13632;1.13697;1.13342;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13733;1.13492;36;0;10;20
2015.02.24 07:18:50;EURUSD;1.13371;1.13351;1.13331;1.13341;1.1335;1.13374;1.13474;1.134;1.13262;76;80;53;1.13452;1.13632;1.13697;1.13342;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;72;47;48;1.13793;1.13733;1.13492;36;0;10;20
2015.02.24 07:19:10;EURUSD;1.13372;1.13351;1.13331;1.13341;1.1335;1.13374;1.13474;1.134;1.13262;76;80;54;1.13452;1.13632;1.13697;1.13342;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;73;47;48;1.13793;1.13733;1.13492;36;0;10;20
2015.02.24 07:19:30;EURUSD;1.13371;1.13351;1.13331;1.13341;1.1335;1.13374;1.13474;1.134;1.13262;76;80;54;1.13452;1.13632;1.13697;1.13342;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;73;47;48;1.13793;1.13733;1.13492;36;0;10;20
2015.02.24 07:19:50;EURUSD;1.13371;1.13351;1.13331;1.13341;1.1335;1.13374;1.13474;1.134;1.13262;76;80;54;1.13452;1.13632;1.13697;1.13342;1.13345;1.13363;1.13479;1.13678;1.13722;1.13445;1.13244;73;47;48;1.13793;1.13733;1.13492;36;0;10;20
